rank,contractor,total_cost,num_projects,avg_delay,total_savings,reliability_index,risk_flag
1088,CITRUS COUNTRY CONSTRUCTION,88200000.0,2,263.0,0.0,27.945205479452056,Critical
1089,THEORBIA'S CONSTRUCTION SUPPLIES AND ENGINEERING SERVICES,19599088.71,1,263.0,870.4699999988079,27.945205479452056,Critical
1090,619 BUILDERS CONSTRUCTION CORPORATION,9885543.3,1,263.0,14456.699999999255,27.945205479452056,Critical
1091,"GREENFIELD CONSTRUCTION / THREE W BUILDERS, INC.",50509065.0,1,263.0,0.0,27.945205479452056,Critical
1092,LLABAN CONSTRUCTION & SUPPLY (FORMERLY: LLABAN CON,650598061.9100001,15,239.13333333333333,2961165.440000009,27.817351598173516,Critical
1093,PHILIPPIANS CDO CONSTRUCTION CORPORATION,52782806.08,2,263.5,137193.9200000018,27.808219178082197,Critical
1094,"CHARLZ CONSTRUCTION, INC.",198591260.85999998,4,263.75,508739.1400000006,27.739726027397253,Critical
1095,ROYAL CROWN MONARCH CONSTRUCTION & SUPPLIES CORP.,3124038144.1699996,35,253.4857142857143,41683537.069999985,27.694716242661443,Critical
1096,ORIENTAL SALES CENTER AND CONTRACTOR,29047823.6,1,264.0,352176.3999999985,27.671232876712324,Critical
1097,MATAGOAN KJ BUILDERS AND ENGINEERING SERVICES,23804418.28,5,264.0,1724580.7199999997,27.671232876712324,Critical
1098,FAMILY CIRCLE CONSTRUCTION,11489414.45,1,264.0,159845.55000000075,27.671232876712324,Critical
1099,11-16 CONSTRUCTION,1545687810.6899998,24,264.0,13841287.760000005,27.671232876712324,Critical
1100,C.S. RAMOS CONSTRUCTION / ALMAKAR BUILDERS & METAL WORKS,89745000.0,1,264.0,0.0,27.671232876712324,Critical
1101,CLC CONSTRUCTION SERVICES AND SUPPLY,34343323.43,2,264.5,1426639.54,27.534246575342465,Critical
1102,ARQ BUILDERS / 647 CONSTRUCTION AND DEVELOPMENT CORPORATION,67550000.0,1,265.0,0.0,27.397260273972606,Critical
1103,"RUDHIL CONSTRUCTION & ENTERPRISES, INC.(FORMERLY R / HERBERT MALMIS GENERAL MERCHANDISING & CONTRACTOR",47914729.53,1,265.0,1085270.4699999988,27.397260273972606,Critical
1104,"C.A. BETALAC CONSTRUCTION & GEN. MDSE., INC. (FOR: C.A. BETALAC CONSTRUCTION & GEN. MDSE.)",14585227.83,1,265.0,20814.45999999903,27.397260273972606,Critical
1105,JEP CONSTRUCTION,9752558.5,1,265.0,47441.5,27.397260273972606,Critical
1106,JEDIDIAH CONSTRUCTION,67741963.32000001,5,192.2,7088036.669999998,27.342465753424648,Critical
1107,LANAO BUILDER AND ENTERPRISES,511241608.02000004,10,265.3,6641391.980000004,27.31506849315069,Critical
1108,M.K.U. CONSTRUCTION AND SUPPLY,244319000.0,6,265.3333333333333,255831.63000000268,27.30593607305937,Critical
1109,SILVERGRACES CONSTRUCTION AND CONSTRUCTION SUPPLY,135845992.0,2,265.5,3964.0599999949336,27.260273972602747,Critical
1110,A.P.B. CONSTRUCTION / FIT CONSTRUCTION,125932663.3,2,265.5,1467336.700000003,27.260273972602747,Critical
1111,ROCK-WBL CONSTRUCTION CORP. (FOR: ROCK-WBL CONSTRUCTION TRADING & SERVICES),435956367.88,7,213.71428571428572,-581661.9999999776,27.162426614481404,Critical
1112,PRIME MASTER CONST. AND DEV'T. CORP.,22928490.31,1,266.0,591507.1700000018,27.123287671232873,Critical
1113,C-BROS CONSTRUCTION / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),49000000.0,1,266.0,0.0,27.123287671232873,Critical
1114,EUS CONSTRUCTION / VINHAR CONSTRUCTION & MARKETING (FOR. VINHAR CONST,96499924.2,1,266.0,0.0,27.123287671232873,Critical
1115,ST. TIMOTHY CONSTRUCTION CORPORATION / A.M. SALONG CONSTRUCTION,96055346.98,1,266.0,443733.87999999523,27.123287671232873,Critical
1116,M.B. ANG CONSTRUCTION & SUPPLY,38026265.01,4,175.0,1284612.8800000008,27.054794520547944,Critical
1117,TAGUM BUILDERS CONTRACTORS CORP. (FORMERLY: TAGUM,135849950.82999998,2,266.5,19.679999999701977,26.986301369863014,Critical
1118,BRENTMIN ROOFING ENTERPRISE,773558992.9699999,18,266.8333333333333,5956994.79999999,26.89497716894978,Critical
1119,ZLREJ TRADING AND CONSTRUCTION CORPORATION / AQUATERRA KONSTRUKT INC.,32337988.76,1,267.0,2011.2399999983609,26.849315068493155,Critical
1120,MONTADEL ENTERPRISES,182385000.0,2,267.0,0.0,26.849315068493155,Critical
1121,TAGEL CORPORATION / AQUILA CONSTRUCTION CO.,93386847.09,1,267.0,3113152.9099999964,26.849315068493155,Critical
1122,LEGACY CONSTRUCTION CORPORATION (FORMERLY: LEGACY CONSTRUCTION) / KWIKBUILT DEVELOPMENT CORPORATION,96499989.34,1,267.0,1500010.6599999964,26.849315068493155,Critical
1123,JUPA CONSTRUCTION / RL TUBA CIVIL ENGINEERING CONSTRUCTION,33812940.77,1,267.0,486953.09999999404,26.849315068493155,Critical
1124,ED1SON DEVELOPMENT & CONSTRUCTION INC. / ARIK CONSTRUCTION,149158056.18,2,267.0,21162.359999999404,26.849315068493155,Critical
1125,JEMAK CONSTRUCTION & SUPPLY / FREPA BUILDER AND CONSTRUCTION SUPPLY,49000000.0,1,267.0,0.0,26.849315068493155,Critical
1126,TOP KMC CONSTRUCTION AND SUPPLY CORP.,58899996.26,3,267.0,3.7400000002235174,26.849315068493155,Critical
1127,MY BUILDERS AND CONSTRUCTION,176387313.27,4,176.0,3754.9800000041723,26.780821917808225,Critical
1128,MAVERICK BUILDERS INCORPORATED (FORMERLY MAVERICK,504092212.15,8,267.375,2041702.850000009,26.746575342465746,Critical
1129,MICHARIAN BUILDERS AND TRADING,159597051.86,4,176.5,1488.9299999959767,26.643835616438352,Critical
1130,IM CONSTRUCTION CORPORATION,1211012820.5499997,25,238.68,18690920.719999995,26.608219178082194,Critical
1131,D' 5J CONSTRUCTION & SUPPLY,29400000.0,1,268.0,0.0,26.575342465753423,Critical
1132,REMIGIO GENERAL CONSTRUCTION,24499951.39,1,268.0,1.9800000004470348,26.575342465753423,Critical
1133,AYLAN CONSTRUCTION & TRADING,38392075.26,2,269.0,801387.6900000013,26.301369863013704,Critical
1134,ST. TIMOTHY CONSTRUCTION CORPORATION / ZHEREB CONSTRUCTION,67212246.7,1,269.0,337753.299999997,26.301369863013704,Critical
1135,LE BRON CONSTRUCTION / OLYMPUS MINING AND BUILDERS GROUP PHILS. CORP. (FORMERLY: OLYMPUS BUILDERS AND MINING CORP.),178522866.0,2,269.0,2027.0100000053644,26.301369863013704,Critical
1136,C.T. LEONCIO CONSTRUCTION & TRADING / ALLEYWAY CONSTRUCTION,96499956.2,1,269.0,2.8599999994039536,26.301369863013704,Critical
1137,POWER MOVE BUILDERS & CONSTRUCTION SUPPLY / VSP STRUCTURE VENTURES CORP. (FORMERLY: VIRLO CONSTRUCTION),77077770.77,1,269.0,122229.23000000417,26.301369863013704,Critical
1138,I&E CONSTRUCTION CORPORATION (FORMERLY: I&E CONSTR / MOTIONTRADE DEVELOPMENT CORPORATION,192997885.96,2,269.0,2114.0399999916553,26.301369863013704,Critical
1139,ISOBEL CONCRETE CONSTRUCTOR CORPORATION,47208034.59,2,269.0,1041965.4100000001,26.301369863013704,Critical
1140,SAL CONSTRUCTION / CDU CONSTRUCTION,91243932.92,2,269.0,17279.380000002682,26.301369863013704,Critical
1141,R.B. PANO CONSTRUCTION CORP. (FORMERLY: R.B. PANO CONSTRUCTION AND SUPPLY),103450000.0,5,269.0,0.0,26.301369863013704,Critical
1142,VF CONSTRUCTION / ORANI CONSTRUCTION AND SUPPLY CORPORATION (FORMERLY:ORANI BUILDERS & SUPPLY),49000000.0,1,269.0,0.0,26.301369863013704,Critical
1143,"MAFIL BUILDERS, INC. / MORTAR MASTERS & CONCRETE BUILDERS",23520000.0,1,269.0,0.0,26.301369863013704,Critical
1144,MACSTRENGTH CONSTRUCTION,29399024.81,1,269.0,975.1900000013411,26.301369863013704,Critical
1145,ER SALAC BUILDERS CORPORATION,23519362.67,1,269.0,637.3299999982119,26.301369863013704,Critical
1146,IKM BUILDERS AND CONSTRUCTION SUPPLY CORPORATION (FORMERLY: IKM BUILDERS & CONSTRUCTION SUPPLY) / T. SOLOMON CONSTRUCTION AND DEVELOPMENT CORPORATIO,59514213.0,1,269.0,1833732.0,26.301369863013704,Critical
1147,WTG CONSTRUCTION & DEVELOPMENT CORPORATION,1591615996.0300002,22,269.1363636363636,6874499.459999979,26.264009962640102,Critical
1148,BICOL GOLDROCK CONSTRUCTION CORPORATION,2803568829.1000004,39,269.20512820512823,10375390.609999962,26.24517035475938,Critical
1149,AD PINEDA CONSTRUCTION / N.B. AVILA CONSTRUCTION,49000000.0,1,270.0,0.0,26.027397260273972,Critical
1150,MAKAPA CORPORATION / PROTERRE CONSTRUCTION,48139996.4,1,270.0,0.0,26.027397260273972,Critical
1151,ALMRIN BUILDERS CORPORATION,21749296.29,1,270.0,7650703.710000001,26.027397260273972,Critical
1152,JCL CONSTRUCTION AND SUPPLY,28171755.08,1,270.0,2989.050000000745,26.027397260273972,Critical
1153,CMG JR. BUILDERS,225397772.95,5,270.2,1368.2300000041723,25.972602739726028,Critical
1154,YPR GEN. CONTRACTOR AND CONSTRUCTION SUPPLY INC.,1246047889.8799999,15,246.06666666666666,1924991.2299999706,25.917808219178085,Critical
1155,MUST ENTERPRISES / ALBANOR CONSTRUCTION,167620340.58999997,2,270.5,25379659.41000001,25.890410958904113,Critical
1156,LONG ISLAND BUILDERS & CONSTRUCTION,359483973.23999995,8,225.375,2211954.4500000067,25.753424657534254,Critical
1157,TAGEL CORPORATION / E.C.V. CONSTRUCTION,145500000.0,2,271.0,0.0,25.753424657534254,Critical
1158,RITCHE-NATHALIE BUILDERS & GENERAL MERCHANDISE,1744060447.33,25,271.28,13873472.66999999,25.676712328767124,Critical
1159,MA TESORO CONSTRUCTION / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),1187447853.66,15,271.6,12146.339999996126,25.58904109589041,Critical
1160,EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),1529505969.7900002,25,257.12,997857.5099999867,25.55616438356165,Critical
1161,RICHMAR CONSTRUCTION,743984919.47,12,211.0,4127580.530000001,25.525114155251146,Critical
1162,MG SAMIDAN CONSTRUCTION / A.P.O. GENERAL CONSTRUCTION,57900000.0,1,272.0,0.0,25.47945205479452,Critical
1163,WENKON CONSTRUCTION SERVICES,29218092.67,1,272.0,67784.77999999747,25.47945205479452,Critical
1164,ASIAN PEARL CONSTRUCTION & DEVT. CORP.,193302662.88,4,272.0,3195534.769999996,25.47945205479452,Critical
1165,RUSLIN CONSTRUCTION,25284000.0,1,272.0,0.0,25.47945205479452,Critical
1166,PASCAL CONSTRUCTION,531094837.1500001,13,244.07692307692307,8613007.669999987,25.437302423603796,Critical
1167,GIZA BUILDERS CORPORATION (FORMERLY: LITO HEAVY EQUIPMENT AND TRUCKING SERVICES) / ABU CONSTRUCTION,77199984.81,1,273.0,0.0,25.20547945205479,Critical
1168,YN BUILDERS AND SUPPLY,19071820.96,1,273.0,5427821.3999999985,25.20547945205479,Critical
1169,DANYSONS CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY: DANYSONS CONSTRUCTION),884851427.1300001,20,254.85,2499054.079999987,25.178082191780817,Critical
1170,CENTERWAYS CONSTRUCTION AND DEVELOPMENT INC. / FS CO BUILDERS AND SUPPLY,504825525.85,6,273.1666666666667,2971193.2799999863,25.159817351598164,Critical
1171,JONIK TRADING & CONSTRUCTION / ALCEL CONSTRUCTION,203400000.0,3,273.6666666666667,0.0,25.022831050228305,Critical
1172,DEKM CONSTRUCTION / DECERIE'S CONSTRUCTION,29400000.0,1,274.0,0.0,24.93150684931507,Critical
1173,"PERSAN CONSTRUCTION, INC. (FORMERLY: PERSAN CONST. / 4VC BUILDERS & DEVELOPMENT CORP.",385999560.40999997,2,274.0,84.2000000178814,24.93150684931507,Critical
1174,TR CONSTRUCTION CORPORATION (FOR: TR CONSTRUCTION),385996456.82,2,274.0,0.0,24.93150684931507,Critical
1175,LLABAN CONSTRUCTION & SUPPLY (FORMERLY: LLABAN CON / GFJ CONSTRUCTION SUPPLY & MERCHANDISE,49000000.0,1,274.0,0.0,24.93150684931507,Critical
1176,SONPRO CONSTRUCTION,167795817.51,10,274.3,4003597.420000001,24.849315068493155,Critical
1177,IJK MAE CONSTRUCTION INC.,35231035.8,3,153.0,158892.6400000006,24.748858447488587,Critical
1178,JAS MIXER CONSTRUCTION AND DEVELOPMENT CORPORATION / M.R. VARGAS CONSTRUCTION CORPORATION (FORMERLY: M.R. VARGAS CONSTRUCTION),163778525.68,2,275.0,1274.3199999928474,24.657534246575338,Critical
1179,"UNIMASTERS CONGLOMERATION, INCORPORATED",39157464.26,1,275.0,42535.740000002086,24.657534246575338,Critical
1180,FUENTABUILT CONSTRUCTION CORP. / M.R. VARGAS CONSTRUCTION CORPORATION (FORMERLY: M.R. VARGAS CONSTRUCTION),164049941.55,2,275.0,58.45000000298023,24.657534246575338,Critical
1181,EDCL CONSTRUCTION AND SUPPLY,71928738.54,1,275.0,446261.45999999344,24.657534246575338,Critical
1182,BAQPRINCE CONSTRUCTION AND TRADING CORP.,175995074.69,3,275.3333333333333,3836925.3100000024,24.566210045662103,Critical
1183,HI-TONE CONSTRUCTION & DEVELOPMENT CORP. (FORMERLY / CENTERWAYS CONSTRUCTION AND DEVELOPMENT INC.,228115557.18,2,275.5,3484442.819999993,24.52054794520548,Critical
1184,ROAD EDGE TRADING & DEVELOPMENT SERVICES / CHIU BUILDERS,147258766.56,2,275.5,2316233.4399999976,24.52054794520548,Critical
1185,DAHL CONSTRUCTION CORP. (FORMERLY: DAHL CONSTRUCTION),949811413.2199999,15,202.66666666666666,35513146.83,24.474885844748854,Critical
1186,MAR-DEB CONSTRUCTION & DEVELOPMENT CORP. (FORMERLY: MAR-DEB CONSTRUCTION & DEVELOPMENT),1064099498.7700001,17,254.35294117647058,3528805.2200000137,24.431909750201456,Critical
1187,M.V. SABALBURO CONSTRUCTION AND SUPPLY,60956544.980000004,5,276.2,13523455.02,24.328767123287676,Critical
1188,"ZLREJ TRADING AND CONSTRUCTION CORPORATION / GICAR CONSTRUCTION, INC.",957619934.9599999,11,276.6363636363636,301775.7299999893,24.20921544209216,Critical
1189,ST. MATTHEW GEN. CONTRACTOR & DEVELOPMENT CORP. / HEKLER BUILDERS CORP.,62720200.89,1,277.0,4465.019999995828,24.109589041095887,Critical
1190,MSV CONSTRUCTION AND SUPPLIES,242006633.66,4,277.0,5043266.339999998,24.109589041095887,Critical
1191,TKS BUILDERS & SUPPLIES,381476672.98,5,277.8,2547327.0200000107,23.890410958904113,Critical
1192,11 DIAMOND EAGLE CONSTRUCTION CORPORATION (FORMERLY:11 DIAMOND EAGLE CONSTRUCTION),541632818.55,10,277.8,1017181.4499999955,23.890410958904113,Critical
1193,"CEBU 7H TECHNOCHEM INDUSTRIES, INC.",95439684.51,1,278.0,1060315.4899999946,23.83561643835617,Critical
1194,CHRISTFER CONSTRUCTION & SUPPLY,28767754.96,1,278.0,631757.6099999994,23.83561643835617,Critical
1195,"PRIMECON BUILDERS, INC.",29400000.0,1,278.0,0.0,23.83561643835617,Critical
1196,EIGHT J'S CONSTRUCTION SERVICES,2677471369.61,33,256.0,39280382.86000004,23.80240763802408,Critical
1197,RED DIAMOND CONSTRUCTION AND SUPPLY CORPORATION (FORMERLY: RED DIAMOND CONSTRUCTION),165885622.5,5,132.2,348255.23000000045,23.780821917808225,Critical
1198,WTG CONSTRUCTION & DEVELOPMENT CORPORATION / LA PRUEBA CONSTRUCTION,96500000.0,1,279.0,0.0,23.561643835616437,Critical
1199,OLIVA DESIGN AND CONSTRUCTION,19600000.0,1,279.0,0.0,23.561643835616437,Critical
1200,R.D. TALENS CONSTRUCTION AND TRADING,586685534.24,10,243.1,11221836.860000003,23.397260273972606,Critical
1201,A.S.T BUILDERS / KYLE CONSTRUCTION SERVICES,86697376.14,1,280.0,152623.8599999994,23.28767123287672,Critical
1202,DEKM CONSTRUCTION,20615202.64,2,280.0,6141.360000000335,23.28767123287672,Critical
1203,ORIENTAL SALES CENTER AND CONTRACTOR / ALCEL CONSTRUCTION,48999998.83,1,280.0,1.1700000017881393,23.28767123287672,Critical
1204,BAQPRINCE CONSTRUCTION AND TRADING CORP. / R.V. RIETA TRADING & GENERAL CONSTRUCTION,89745000.0,1,280.0,0.0,23.28767123287672,Critical
1205,WTG CONSTRUCTION & DEVELOPMENT CORPORATION / ROVILLA CONSTRUCTION,281543594.06,3,280.6666666666667,6735.939999997616,23.10502283105022,Critical
1206,O.Q. CONSTRUCTION AND SUPPLY,60794633.050000004,3,280.6666666666667,3355366.950000001,23.10502283105022,Critical
1207,CALCON ENGINEERING,60073837.19,4,281.0,1661423.2899999982,23.013698630136986,Critical
1208,ARIK CONSTRUCTION,14849998.78,1,281.0,0.0,23.013698630136986,Critical
1209,A.P.B. CONSTRUCTION / AB DIAMOND23 CONSTRUCTION,96499514.67,1,281.0,485.32999999821186,23.013698630136986,Critical
1210,TOPMOST DEVELOPMENT & MKTG. CORP.,155355808.87,4,281.0,969191.1299999971,23.013698630136986,Critical
1211,"A.T. DUMLAO CONSTRUCTION, INC. FORMERLYANDONI T. D",78383603.43,3,281.0,16253.709999999031,23.013698630136986,Critical
1212,NOVA VENTUS CONSTRUCTION INC.,62230079.45,3,281.0,1573747.379999997,23.013698630136986,Critical
1213,SILVERWOLVES CONSTRUCTION CORPORATION,1302563708.41,10,281.8,186268.5799999982,22.79452054794521,Critical
1214,A.S.T BUILDERS / TRI4 CONSTRUCTION & DEVELOPMENT CORP.,86704127.07,1,282.0,145872.93000000715,22.739726027397253,Critical
1215,"TRIPLE 8 CONSTRUCTION & SUPPLY, INC. (FORMERLY TRIPLE 8 CONST. & SUPPLY) / PILASTRO BUILDERS & DEVELOPMENT INC.",178388983.32999998,2,282.0,135424.9699999988,22.739726027397253,Critical
1216,HELM CONSTRUCTION & SUPPLIES,232527859.5,4,282.5,572140.5,22.602739726027394,Critical
1217,ARVEA'S CONSTRUCTION / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),156210950.95,2,282.5,691049.0500000045,22.602739726027394,Critical
1218,COLLERA CONSTRUCTION,737312523.81,8,282.75,1658285.3399999961,22.534246575342465,Critical
1219,ROMZ BUILDERS,6855886.45,1,283.0,74113.54999999981,22.465753424657535,Critical
1220,DOUBLE 12 CONSTRUCTION & SUPPLY,371029067.94,8,191.875,-749121.6899999976,22.43150684931507,Critical
1221,JELM CONSTRUCTION CORP.,287978860.77000004,4,192.25,1286979.9299999923,22.328767123287676,Critical
1222,GENETIAN BUILDERS AND ENTERPRISES INCORPORATED (FORMERLY: GENETIAN BUILDERS) / ZMS CONST. & DEV. CORP. (FORMERLY:ZMS CONSTRUCTION,78400000.0,1,284.0,0.0,22.191780821917803,Critical
1223,WEISENWORK CONSTRUCTION,29400000.0,1,284.0,0.0,22.191780821917803,Critical
1224,"SUNWEST, INC. (FORMERLY: SUNWEST CONSTRUCTION & DEVELOPMENT CORPORATION) / FGO CONSTRUCTION",511446351.61,2,284.0,3648.1299999952316,22.191780821917803,Critical
1225,JUNTEREAL INDUSTRIAL AND DEVELOPMENT CORPORATION,67548647.45,1,284.0,1352.5499999970198,22.191780821917803,Critical
1226,CIRCLE Z VENTURES & DEVELOPMENT CORP.,29203996.61,2,101.5,195659.13000000082,22.191780821917803,Critical
1227,JEICCA BUILDERS / W.D. NAVARRO CONSTRUCTION CO.,98000000.0,2,284.5,0.0,22.054794520547944,Critical
1228,GONZALODO ENTERPRISES,106900000.0,2,284.5,0.0,22.054794520547944,Critical
1229,"FAIRCHILD BUILDERS & DEVELOPERS, INC.",523258660.55,9,284.8888888888889,3253509.4799999967,21.948249619482482,Critical
1230,CAGALAWAN ENTERPRISES / FFJJ CONSTRUCTION,67550000.0,1,285.0,0.0,21.917808219178085,Critical
1231,TARLAC 3-G CONSTRUCTION & DEVELOPMENT CORPORATION,48997737.39,1,285.0,1704.070000000298,21.917808219178085,Critical
1232,DL ENTERPRISES,115799820.66,2,285.5,179.34000000357628,21.780821917808225,Critical
1233,DAV-LEY CONSTRUCTION SERVICES INC. (FORMERLY:DAV-LEY CONSTRUCTION SERVICES),14781219.62,2,103.5,-81219.61999999918,21.643835616438352,Critical
1234,"FROMARC BUILDERS & GEN. MERCHANDISE / TRIPLE 8 CONSTRUCTION & SUPPLY, INC. (FORMERLY TRIPLE 8 CONST. & SUPPLY)",90709000.0,1,286.0,1000.0,21.643835616438352,Critical
1235,ROCKSTEEL CONSTRUCTION AND DEV'T CORPORATION / ORANI CONSTRUCTION AND SUPPLY CORPORATION (FORMERLY:ORANI BUILDERS & SUPPLY),39199962.18,1,286.0,37.82000000029802,21.643835616438352,Critical
1236,E.R. DELA CRUZ CONSTRUCTION & SUPPLY,167201859.12,4,286.75,8026861.369999986,21.438356164383563,Critical
1237,DARCY & ANNA BUILDERS & TRADING,861348037.15,16,218.5,8359083.890000001,21.38698630136986,Critical
1238,A.P.B. CONSTRUCTION / R.B. PANO CONSTRUCTION CORP. (FORMERLY: R.B. PANO CONSTRUCTION AND SUPPLY),45239740.0,1,287.0,0.0,21.369863013698634,Critical
1239,MRB11 CONSTRUCTION CORPORATION (FORMERLY:MRB CONS / MANCOL CONSTRUCTION CORPORATION,47990305.2,1,287.0,1009393.799999997,21.369863013698634,Critical
1240,POWER K CONSTRUCTION SUPPLY & SERVICES / EOZ CONSTRUCTION,43475714.0,1,287.0,1206406.0,21.369863013698634,Critical
1241,BET CONSTRUCTION & SUPPLY,1147392691.15,23,287.2173913043478,3648083.8499999866,21.310303752233466,Critical
1242,"STRONGLANE BUILDERS AND TRADING CORPORATION (FORMERLY: STRONGLANE CONSTRUCTION & TRADING) / RJM CONSTRUCTION AND DEV'T., INC.",87219963.25,2,287.5,980036.75,21.23287671232876,Critical
1243,ALEXI LOUISSE CONSTRUCTION & GENERAL MERCHANDISE,122201082.94,5,287.6,298917.0600000005,21.20547945205479,Critical
1244,"B. VICENCIO BUILDERS (BVB), INC. (FORMERLY:B. VICENCIO CONSTRUCTION)",246504294.88,4,287.75,1643740.25,21.164383561643845,Critical
1245,SHANLEY CONSTRUCTION,118800000.0,4,287.75,0.0,21.164383561643845,Critical
1246,SAMARINAN CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY: SAMARINAN CONSTRUCTION),55361832.97,1,288.0,119683.00999999791,21.0958904109589,Critical
1247,BLESSING BUILDERS AND CONSTRUCTION SUPPLY,19939080.0,1,288.0,0.0,21.0958904109589,Critical
1248,AMPLEX CONSTRUCTION AND SUPPLIES / KEY GENERAL MERCHANDISE AND CONSTRUCTION SERVICES,81999595.28,1,288.0,24947.0,21.0958904109589,Critical
1249,YOYEN ENTERPRISES,91746252.42,3,167.0,1262963.799999997,20.913242009132432,Critical
1250,1C4M BUILDERS INC.,68252871.86,3,288.6666666666667,347128.1400000006,20.913242009132418,Critical
1251,JUPA CONSTRUCTION,204585695.01,4,288.75,1486250.5200000033,20.8904109589041,Critical
1252,PRIME GIGABUILD CONSTRUCTION CORP. (FORMERLY: RON DANIELL CONSTRUCTION CORPORATION),255724735.35,3,289.0,264.65000000596046,20.821917808219183,Critical
1253,CHIARA2300 INCORPORATED / BERSON'S CONSTRUCTION & TRADING,235406398.75,3,289.0,53601.25,20.821917808219183,Critical
1254,RFSM CONSTRUCTION CORPORATION,14698980.22,1,289.0,1000.0,20.821917808219183,Critical
1255,BQPC CORPORATION,11809929.190000001,2,289.0,0.0,20.821917808219183,Critical
1256,JGO BUILDERS,415916316.77000004,8,289.125,2454743.129999995,20.78767123287672,Critical
1257,ROSBILL CONSTRUCTION AND SUPPLY,1207985119.6599998,17,289.1764705882353,9514880.339999989,20.773569701853347,Critical
1258,PROTECH CONSTRUCTION & DEVELOPMENT CORP. (FORMERLY / JOBEL ENTERPRISES,267504635.34,3,290.0,6555364.659999996,20.54794520547945,Critical
1259,RVR3 CONSTRUCTION SUPPLY AND SERVICES / ORA ET LABORA CONSTRUCTION INC,95449619.47999999,2,290.0,2550380.5200000033,20.54794520547945,Critical
1260,JAMARI CONSTRUCTION (FORMERLY FRAE CONSTRUCTION) / ABAYCER CONSTRUCTION SUPPLIES AND GENERAL MERCHANDISE,39200000.0,1,290.0,0.0,20.54794520547945,Critical
1261,SCP CONSTRUCTION,96489010.67,1,291.0,10989.329999998212,20.273972602739732,Critical
1262,MGB CONSTRUCTION & TRADING,194929671.73000002,2,291.0,328.2699999958277,20.273972602739732,Critical
1263,FR ESPIRITU BUILDERS AND DEVELOPMENT CORP. (FORMERLY: FR ESPIRITU JR BUILDERS),278884254.99,3,291.6666666666667,6.4200000166893005,20.091324200913235,Critical
1264,JMT CONSTRUCTION,650925120.3599999,12,291.9166666666667,2360014.6399999913,20.022831050228305,Critical
1265,KENZAI BUILDERS CORPORATION / JCM AMEG BUILDERS CORPORATION (FORMERLY: AMEG CONSTRUCTION & SUPPLY),97998183.09,1,292.0,180.1799999922514,20.0,Critical
1266,BENRAM CONSTRUCTION,39253426.63,1,292.0,328283.3699999973,20.0,Critical
1267,"JDRC CONSTRUCTION & SUPPLIES, CORP.",1009069211.02,12,292.0833333333333,23263904.469999984,19.977168949771695,Critical
1268,BLACK ROAD CONSTRUCTION,18898783.689999998,3,292.6666666666667,901216.3100000005,19.817351598173516,Critical
1269,"AAA ROCK CONSTRUCTION CORPORATION (FORMERLY: DAVAO ROCK MIXER ENTERPRISES) / CHARIFER BUILDERS, INC.",96499427.78,1,293.0,572.2199999988079,19.726027397260268,Critical
1270,L.C. CONSTRUCTION CORPORATION (FOR: L.C. CONSTRUCTION),64584127.41,2,293.0,4015872.5900000036,19.726027397260268,Critical
1271,LICSAL CONSTRUCTION CORPORATION,203895084.07,4,293.5,4868.500000007451,19.58904109589041,Critical
1272,"E. F. CHUA CONSTRUCTION, INC.",2132319060.5099998,30,269.4,4790627.209999979,19.52511415525113,Critical
1273,H.L.J CONSTRUCTION & ENTERPRISES,135886800.0,3,294.0,0.0,19.45205479452055,Critical
1274,"YES CONSTRUCTION / ARN BUILDERS, INC. (FOR: ARN BUILDERS)",97999990.85,2,294.0,9.149999998509884,19.45205479452055,Critical
1275,EBS CONSTRUCTION AND SUPPLIES,110970734.9,1,294.0,4187.239999994636,19.45205479452055,Critical
1276,SPRING STAR CONSTRUCTION AND SUPPLY,376606744.34000003,9,212.88888888888889,2585966.1300000027,19.452054794520535,Critical
1277,"THREE W BUILDERS, INC.",668929612.7600001,10,294.6,8026384.260000002,19.287671232876704,Critical
1278,5-1 CONSTRUCTION CORPORATION,143557676.37,7,190.57142857142858,730267.3199999966,19.217221135029348,Critical
1279,RCODE BUILDERS AND AGGREGATES SUPPLY,29400000.0,1,295.0,0.0,19.178082191780817,Critical
1280,GP & H CONSTRUCTION INCORPORATED (FORMERLY: GP & H CONSTRUCTION & SUPPLY),654924148.24,9,295.1111111111111,25497.639999985695,19.14764079147642,Critical
1281,DEVEX INCORPORATED / N.B. AVILA CONSTRUCTION,380604644.09,7,243.14285714285714,244610.19999999553,19.099804305283755,Critical
1282,HIGH STRENGTH DEV. CORPORATION / T2B3 BUILDERS AND SUPPLIES CORP.,243736497.29999998,5,222.6,47184.89999999851,19.013698630136986,Critical
1283,AMETHYST HORIZON BUILDERS AND GEN. CONTRACTOR AND DEVELOPMENT CORP.,791954603.78,10,259.1,2760345.769999996,19.01369863013697,Critical
